Flickr Order,Ensemble,project_sample_id,image_id,Total Individuals,G1 Elateridae,G2 Cerambycidae,G3 Curculionidae,G4 Scarabaeidae,G5 Lampyridae,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,PlotID #,Unique Plot*Month,PlotXMonth ID,,,,,,image_id,habitat,plotid,locality,longitude,latitude,elevation,collection_date,,,
352,3,Huat_NHMUK015580230-02,Huat_NHMUK015580230-02_thumbnail,11,0,2,1,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,4,14,56,15,,,,,,MEX_2022_08_0201_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,,,
353,3,Huat_NHMUK015580230-03,Huat_NHMUK015580230-03_thumbnail,10,0,0,0,1,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,4,14,56,15,,,,,,MEX_2022_08_01_thumbnail,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,,,
354,3,Huat_NHMUK015580230-04,Huat_NHMUK015580230-04_thumbnail,10,1,0,1,2,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-04-11,4,14,56,15,,,,,,MEX_2022_07_0202_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-13,,,
136,2,Huat_NHMUK015578750-08,Huat11 03-05-22 (3) b_thumbnail,1,1,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_07_02_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-13,,,
138,2,Huat_NHMUK015578750-07,Huat11 03-05-22 (3) a_thumbnail,6,0,0,1,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_07_01_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-13,,,
139,2,Huat_NHMUK015578750-04,Huat11 03-05-22 (2) a_thumbnail,6,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_06_03022_thumbnail,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-06-03,,,
140,2,Huat_NHMUK015578750-06,Huat11 03-05-22 (2) c_thumbnail,2,0,2,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_06_0301_thumbnail,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-06-03,,,
141,2,Huat_NHMUK015578750-03,Huat11 03-05-22 (1) c_thumbnail,13,0,0,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_06_02_thumbnail,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-06-03,,,
143,2,Huat_NHMUK015578750-05,Huat11 03-05-22 (2) b_thumbnail,10,0,0,3,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_06_01_thumbnail,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,2022-06-03,,,
144,2,Huat_NHMUK015578750-02,Huat11 03-05-22 (1) b_thumbnail,4,0,2,1,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_05_0201_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-18,,,
149,2,Huat_NHMUK015578750-01,Huat11 03-05-22 (1) a_thumbnail,8,0,2,0,0,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-05-03,5,11,67,18,,,,,,MEX_2022_05_01_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-06-18,,,
104,2,Huat_NHMUK015578757-03,Huat13 03-05-22 c_thumbnail,4,0,2,0,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,5,13,69,19,,,,,,MEX_2022_04_03_thumbnail,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,2022-07-01,,,
107,2,Huat_NHMUK015578757-02,Huat13 03-05-22 b_thumbnail,3,0,0,1,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,5,13,69,19,,,,,,MEX_2022_04_02_thumbnail,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,2022-07-01,,,
108,2,Huat_NHMUK015578757-01,Huat13 03-05-22 a_thumbnail,7,0,2,0,0,0,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,5,13,69,19,,,,,,MEX_2022_04_01_thumbnail,Moderately disturbed tropical dry forest,Huat08,Cacaluta8,-96.168297,15.728258,30,2022-07-01,,,
95,2,Huat_NHMUK015578761-03,Huat14 03-05-22 c_thumbnail,15,0,0,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,5,14,70,20,,,,,,MEX_2022_03_0302_thumbnail,Deciduous forest,N/A,N/A,-96.3079,15.8077,N/A,2022-08-14,,,
96,2,Huat_NHMUK015578761-02,Huat14 03-05-22 b_thumbnail,9,2,1,0,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,5,14,70,20,,,,,,MEX_2022_03_0301_thumbnail,Deciduous forest,N/A,N/A,-96.3079,15.8077,N/A,2022-08-14,,,
99,2,Huat_NHMUK015578761-01,Huat14 03-05-22 a_thumbnail,6,0,2,1,0,0,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,5,14,70,20,,,,,,MEX_2022_03_02_thumbnail,Deciduous forest,N/A,RSNCUO Colibritzn,-96.3077,15.8076,N/A,2022-08-11,,,
159,2,Huat_NHMUK015578743-03,Huat10 04-05-22 c_thumbnail,6,0,0,1,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-05-04,5,10,66,17,,,,,,MEX_2022_03_02_02_thumbnail,Deciduous forest,N/A,RSNCUO Colibritzn,-96.3077,15.8076,N/A,2022-08-11,,,
160,2,Huat_NHMUK015578743-02,Huat10 04-05-22 b_thumbnail,6,1,2,3,0,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-05-04,5,10,66,17,,,,,,MEX_2022_03_0101_thumbnail,Deciduous forest,N/A,RSNCUO Colibritzn,-96.3077,15.8076,N/A,2022-08-11,,,
167,2,Huat_NHMUK015578743-01,Huat10 04-05-22 a_thumbnail,26,1,1,5,2,0,Preserved tropical dry forest,Huat10,HNP 1,-96.192903,15.770328,N/A,2022-05-04,5,10,66,17,,,,,,MEX_2022_02_02_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-07-12,,,
225,2,Huat_NHMUK015578727-02,Huat05 05-05-22 b_thumbnail,2,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,5,5,61,16,,,,,,MEX_2022_02_01_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-07-12,,,
226,2,Huat_NHMUK015578727-03,Huat05 05-05-22 c_thumbnail,2,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,5,5,61,16,,,,,,MEX_2022_01_05_thumbnail,Deciduous forest,N/A,N/A,-96.3074,15.8079,N/A,2022-07-12,,,
232,2,Huat_NHMUK015578727-01,Huat05 05-05-22 a_thumbnail,2,0,0,0,2,0,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165000,15.727411,10,2022-05-05,5,5,61,16,,,,,,MEX_2022_01_04_thumbnail,Deciduous forest,N/A,N/A,-96.3074,15.8079,N/A,2022-07-12,,,
28,1,MEX_2022_08_0202,MEX_2022_08_0202_thumbnail,5,0,0,0,0,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,6,1,71,21,,,,,,MEX_2022_01_03_thumbnail,Deciduous forest,N/A,N/A,-96.3074,15.8079,N/A,2022-07-12,,,
29,1,MEX_2022_08_0201,MEX_2022_08_0201_thumbnail,25,2,0,1,6,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,6,1,71,21,,,,,,MEX_2022_01_02_thumbnail,Deciduous forest,N/A,N/A,-96.3074,15.8079,N/A,2022-07-12,,,
30,1,MEX_2022_08_01,MEX_2022_08_01_thumbnail,29,0,3,1,2,3,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,6,1,71,21,,,,,,MEX_2022_01_01_thumbnail,Deciduous forest,N/A,N/A,-96.3074,15.8079,N/A,2022-07-12,,,
68,1,MEX_2022_2602,MEX2022_26_02_thumbnail,42,4,3,1,2,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,6,1,71,21,,,,,,Huax02 20-06-22B-10_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
69,1,MEX_2022_2601,MEX2022_26_01_thumbnail,37,0,0,1,0,0,Highly disturbed tropical dry forest,Huat01,Cacaluta1,-96.163506,15.729558,18,2022-06-02,6,1,71,21,,,,,,Huax02 20-06-22B-09_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
486,3,Huat_NHMUK015580216-01redo,huat_nhmuk015580216-01 redo_thumbnail,3,0,0,0,3,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huax02 20-06-22B-08Redo_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
487,3,Huat_NHMUK015580216-01,huat_nhmuk015580216-01_thumbnail,9,1,1,0,5,2,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huax02 20-06-22B-06_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
488,3,Huat_NHMUK015580216-02,huat_nhmuk015580216-02_thumbnail,12,6,0,1,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huax02 20-06-22B-05_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
489,3,Huat_NHMUK015580216-03,huat_nhmuk015580216-03_thumbnail,7,3,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,huax02 20-06-22-04_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
490,3,Huat_NHMUK015580216-04,huat_nhmuk015580216-04_thumbnail,8,0,0,1,1,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,huax02 20-06-22-03_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
491,3,Huat_NHMUK015580216-05,huat_nhmuk015580216-05_thumbnail,8,0,0,1,1,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,huax02 20-06-22-02_thumbnail,Highly disturbed tropical dry forest,Huat02,Cacaluta2,-96.162197,15.730189,11,2022-06-20,,,
492,3,Huat_NHMUK015580216-06,huat_nhmuk015580216-06_thumbnail,8,0,0,1,2,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 25-08-22 c_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-25,,,
493,3,Huat_NHMUK015580216-07,huat_nhmuk015580216-07_thumbnail,28,27,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 25-08-22 b_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-25,,,
494,3,Huat_NHMUK015580216-08,huat_nhmuk015580216-08_thumbnail,12,1,0,0,6,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 25-08-22 a_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-25,,,
495,3,Huat_NHMUK015580216-09,huat_nhmuk015580216-09_thumbnail,9,0,0,1,7,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 06-11-22 d_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-11-06,,,
496,3,Huat_NHMUK015580216-10,huat_nhmuk015580216-10_thumbnail,2,0,0,0,1,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 06-11-22 c_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-11-06,,,
497,3,Huat_NHMUK015580216-11,huat_nhmuk015580216-11_thumbnail,9,8,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 06-11-22 b_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-11-06,,,
498,3,Huat_NHMUK015580216-12,huat_nhmuk015580216-12_thumbnail,11,11,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huatulco12 06-11-22 a_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-11-06,,,
499,3,Huat_NHMUK015580216-13,huat_nhmuk015580216-13_thumbnail,7,6,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huat14 25-09-22 b_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-09-25,,,
500,3,Huat_NHMUK015580216-14,huat_nhmuk015580216-14_thumbnail,5,5,0,0,0,0,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,2022-06-02,6,3,73,23,,,,,,Huat14 25-09-22 a_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-09-25,,,
737,3,Huat_NHMUK015580260-34,Huat_NHMUK015580260-34_thumbnail,22,3,0,0,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 12-12-22 b_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-12-12,,,
738,3,Huat_NHMUK015580260-31,Huat_NHMUK015580260-31_thumbnail,4,0,0,0,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 12-12-22 a_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-12-12,,,
739,3,Huat_NHMUK015580260-32,Huat_NHMUK015580260-32_thumbnail,68,0,0,15,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 06-11-22 b_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-11-06,,,
740,3,Huat_NHMUK015580260-33,Huat_NHMUK015580260-33_thumbnail,38,25,0,0,5,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 06-11-22 a_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-11-06,,,
741,3,Huat_NHMUK015580260-35,Huat_NHMUK015580260-35_thumbnail,67,5,0,1,20,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 g_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
742,3,Huat_NHMUK015580260-36,Huat_NHMUK015580260-36_thumbnail,12,4,0,1,4,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 f_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
743,3,Huat_NHMUK015580260-02,Huat_NHMUK015580260-02_thumbnail,32,2,1,10,5,11,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 e_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
744,3,Huat_NHMUK015580260-04,Huat_NHMUK015580260-04_thumbnail,6,0,0,0,6,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 d_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
745,3,Huat_NHMUK015580260-01,Huat_NHMUK015580260-01_thumbnail,15,0,0,0,15,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 c_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
746,3,Huat_NHMUK015580260-03,Huat_NHMUK015580260-03_thumbnail,18,5,0,2,1,5,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 b_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
747,3,Huat_NHMUK015580260-05,Huat_NHMUK015580260-05_thumbnail,1,0,1,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-06-22 a_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-06-03,,,
748,3,Huat_NHMUK015580260-06,Huat_NHMUK015580260-06_thumbnail,13,4,1,1,3,2,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-05-22 c_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,,,
749,3,Huat_NHMUK015580260-07,Huat_NHMUK015580260-07_thumbnail,2,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-05-22 b_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,,,
750,3,Huat_NHMUK015580260-08,Huat_NHMUK015580260-08_thumbnail,12,3,0,6,0,1,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 03-05-22 a_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-05-03,,,
751,3,Huat_NHMUK015580260-09,Huat_NHMUK015580260-09_thumbnail,15,1,0,7,1,4,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat14 01-10-22_thumbnail,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,2022-10-01,,,
752,3,Huat_NHMUK015580260-11,Huat_NHMUK015580260-11_thumbnail,1,0,1,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 25-08-22 b_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-08-25,,,
753,3,Huat_NHMUK015580260-16,Huat_NHMUK015580260-16_thumbnail,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 25-08-22 a_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-08-25,,,
754,3,Huat_NHMUK015580260-10,Huat_NHMUK015580260-10_thumbnail,7,0,0,0,0,7,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 12-12-22_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-12-12,,,
755,3,Huat_NHMUK015580260-12,Huat_NHMUK015580260-12_thumbnail,1,0,0,0,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 04-10-22 c_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,,,
756,3,Huat_NHMUK015580260-13,Huat_NHMUK015580260-13_thumbnail,13,4,0,4,3,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 04-10-22 b_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,,,
757,3,Huat_NHMUK015580260-22,Huat_NHMUK015580260-22_thumbnail,42,22,0,3,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 04-10-22 a_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-10-04,,,
758,3,Huat_NHMUK015580260-14,Huat_NHMUK015580260-14_thumbnail,17,2,0,4,1,7,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 03-05-22 c_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,,,
759,3,Huat_NHMUK015580260-15,Huat_NHMUK015580260-15_thumbnail,3,0,0,0,0,3,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 03-05-22 b_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,,,
760,3,Huat_NHMUK015580260-17,Huat_NHMUK015580260-17_thumbnail,14,2,0,0,0,10,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat13 03-05-22 a_thumbnail,Preserved tropical dry forest,Huat13,HNP 4,-96.203078,15.766389,N/A,2022-05-03,,,
761,3,Huat_NHMUK015580260-18,Huat_NHMUK015580260-18_thumbnail,18,4,1,1,1,5,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 25-08-22_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-08-25,,,
762,3,Huat_NHMUK015580260-19,Huat_NHMUK015580260-19_thumbnail,16,6,0,0,2,1,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 1-Oct-22 d_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,,,
763,3,Huat_NHMUK015580260-20,Huat_NHMUK015580260-20_thumbnail,1,0,0,1,0,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 1-Oct-22 d redo_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,,,
764,3,Huat_NHMUK015580260-21,Huat_NHMUK015580260-21_thumbnail,58,28,0,1,2,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 1-Oct-22 c_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,,,
765,3,Huat_NHMUK015580260-23,Huat_NHMUK015580260-23_thumbnail,67,6,1,1,7,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 1-Oct-22 b_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,,,
766,3,Huat_NHMUK015580260-24,Huat_NHMUK015580260-24_thumbnail,60,11,0,2,29,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat12 1-Oct-22 a_thumbnail,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,2022-10-01,,,
767,3,Huat_NHMUK015580260-25,Huat_NHMUK015580260-25_thumbnail,62,9,0,1,3,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat11 25-08-22 c_thumbnail,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-08-25,,,
768,3,Huat_NHMUK015580260-26,Huat_NHMUK015580260-26_thumbnail,43,5,0,0,21,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat11 25-08-22 b_thumbnail,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-08-25,,,
769,3,Huat_NHMUK015580260-27,Huat_NHMUK015580260-27_thumbnail,106,10,0,7,20,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat11 25-08-22 a_thumbnail,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-08-25,,,
770,3,Huat_NHMUK015580260-28,Huat_NHMUK015580260-28_thumbnail,52,4,0,1,5,0,Highly disturbed tropical dry forest,Huat04,Cacaluta4,-96.163486,15.728169,10,2022-06-02,6,4,74,24,,,,,,Huat11 12-12-22 b_thumbnail,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,2022-12-12,,,
