Flickr Order,Ensemble,project_sample_id,image_id,G5 Lampyridae,MS1,MS2,MS 3,MS 4,MS 5,MS 6,MS7,MS8,MS9,Habitat,PlotID,Locality,Longitude,Latitude,Elevation,Date,Month,total_individuals
386,3,Huat_NHMUK015580241-08,Huat_NHMUK015580241-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,6
387,3,Huat_NHMUK015580241-09,Huat_NHMUK015580241-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,8
388,3,Huat_NHMUK015580241-10,Huat_NHMUK015580241-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,11
664,3,Huat_NHMUK015580241-11,Huat_NHMUK015580241-11_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,8
663,3,Huat_NHMUK015580241-12,Huat_NHMUK015580241-12_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat07,Cacaluta7,-96.162364,15.72825,8,04/11/2022,11,2
389,3,Huat_NHMUK015580242-01,Huat_NHMUK015580242-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,12/12/2022,11,4
625,3,Huat_NHMUK015580243-01,huat_nhmuk015580243-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,3
394,3,Huat_NHMUK015580243-02,Huat_NHMUK015580243-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,4
395,3,Huat_NHMUK015580243-03,Huat_NHMUK015580243-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,3
396,3,Huat_NHMUK015580243-04,Huat_NHMUK015580243-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,4
397,3,Huat_NHMUK015580243-05,Huat_NHMUK015580243-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,2
398,3,Huat_NHMUK015580243-06,Huat_NHMUK015580243-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,19
399,3,Huat_NHMUK015580243-07,Huat_NHMUK015580243-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,16
400,3,Huat_NHMUK015580243-08,Huat_NHMUK015580243-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,16
401,3,Huat_NHMUK015580243-09,Huat_NHMUK015580243-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat14,HNP 5,-96.203467,15.769125,N/A,12/02/2022,2,9
626,3,Huat_NHMUK015580244-01,huat_nhmuk015580244-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,6
402,3,Huat_NHMUK015580244-02,Huat_NHMUK015580244-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,4
403,3,Huat_NHMUK015580244-03,Huat_NHMUK015580244-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,5
665,3,Huat_NHMUK015580244-04,Huat_NHMUK015580244-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,2
627,3,Huat_NHMUK015580244-05,huat_nhmuk015580244-05 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,9
628,3,Huat_NHMUK015580244-06,huat_nhmuk015580244-06 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,10
629,3,Huat_NHMUK015580244-07,huat_nhmuk015580244-07 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,10
630,3,Huat_NHMUK015580244-08,huat_nhmuk015580244-08 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,3
631,3,Huat_NHMUK015580244-09,huat_nhmuk015580244-09 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,2
632,3,Huat_NHMUK015580244-10,huat_nhmuk015580244-10 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,2
633,3,Huat_NHMUK015580244-11,huat_nhmuk015580244-11 (c)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,8
634,3,Huat_NHMUK015580244-12,huat_nhmuk015580244-12 (C)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,10
635,3,Huat_NHMUK015580244-13,huat_nhmuk015580244-13 (C)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,10
636,3,Huat_NHMUK015580244-14,huat_nhmuk015580244-14 (C)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,8
637,3,Huat_NHMUK015580244-15,huat_nhmuk015580244-15 (d)_thumbnail,3,0,3,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,10
638,3,Huat_NHMUK015580244-16,huat_nhmuk015580244-16 (D)_thumbnail,5,0,5,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,14
639,3,Huat_NHMUK015580244-17,huat_nhmuk015580244-17 (D)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,12
640,3,Huat_NHMUK015580244-18,huat_nhmuk015580244-18 (d)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,11
641,3,Huat_NHMUK015580244-19,huat_nhmuk015580244-19 (D)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,15
404,3,Huat_NHMUK015580244-20,Huat_NHMUK015580244-20_thumbnail,2,0,0,0,0,0,0,0,2,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,33
405,3,Huat_NHMUK015580244-21,Huat_NHMUK015580244-21_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,98
406,3,Huat_NHMUK015580244-22,Huat_NHMUK015580244-22_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,47
407,3,Huat_NHMUK015580244-23,Huat_NHMUK015580244-23_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,14
408,3,Huat_NHMUK015580244-24,Huat_NHMUK015580244-24_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,6
409,3,Huat_NHMUK015580244-25,Huat_NHMUK015580244-25_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,19
684,3,Huat_NHMUK015580244-26,Huat_NHMUK015580244-26_thumbnail,1,0,0,0,0,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,58
685,3,Huat_NHMUK015580244-27,Huat_NHMUK015580244-27_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,56
686,3,Huat_NHMUK015580244-28,Huat_NHMUK015580244-28_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,1
687,3,Huat_NHMUK015580244-29,Huat_NHMUK015580244-29_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,58
688,3,Huat_NHMUK015580244-30,Huat_NHMUK015580244-30_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,106
689,3,Huat_NHMUK015580244-31,Huat_NHMUK015580244-31_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,76
690,3,Huat_NHMUK015580244-32,Huat_NHMUK015580244-32_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,29
691,3,Huat_NHMUK015580244-33,Huat_NHMUK015580244-33_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,21/06/2022,6,17
642,3,Huat_NHMUK015580245-01,huat_nhmuk015580245-01_thumbnail,2,0,0,0,1,0,0,0,1,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,7
410,3,Huat_NHMUK015580245-02,Huat_NHMUK015580245-02_thumbnail,7,0,0,0,0,0,0,0,7,0,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,9
411,3,Huat_NHMUK015580245-03,Huat_NHMUK015580245-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,21
412,3,Huat_NHMUK015580245-04,Huat_NHMUK015580245-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,20
413,3,Huat_NHMUK015580245-05,Huat_NHMUK015580245-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,12
414,3,Huat_NHMUK015580245-06,Huat_NHMUK015580245-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,2
415,3,Huat_NHMUK015580245-07,Huat_NHMUK015580245-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,10
416,3,Huat_NHMUK015580245-08,Huat_NHMUK015580245-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat06,Cacaluta6,-96.163228,15.728964,17,03/08/2022,8,8
643,3,Huat_NHMUK015580246-01,huat_nhmuk015580246-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,2
417,3,Huat_NHMUK015580246-02,Huat_NHMUK015580246-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,2
418,3,Huat_NHMUK015580246-03,Huat_NHMUK015580246-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,7
419,3,Huat_NHMUK015580246-04,Huat_NHMUK015580246-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,8
420,3,Huat_NHMUK015580246-05,Huat_NHMUK015580246-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,10
421,3,Huat_NHMUK015580246-06,Huat_NHMUK015580246-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,11
422,3,Huat_NHMUK015580246-07,Huat_NHMUK015580246-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat12,HNP 3,-96.191631,15.766819,N/A,11/04/2022,4,4
644,3,Huat_NHMUK015580247-01,huat_nhmuk015580247-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,19
423,3,Huat_NHMUK015580247-02,Huat_NHMUK015580247-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,8
424,3,Huat_NHMUK015580247-03,Huat_NHMUK015580247-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,5
425,3,Huat_NHMUK015580247-04,Huat_NHMUK015580247-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,5
426,3,Huat_NHMUK015580247-05,Huat_NHMUK015580247-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,12
427,3,Huat_NHMUK015580247-06,Huat_NHMUK015580247-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,6
428,3,Huat_NHMUK015580247-07,Huat_NHMUK015580247-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,13
429,3,Huat_NHMUK015580247-08,Huat_NHMUK015580247-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,19
430,3,Huat_NHMUK015580247-09,Huat_NHMUK015580247-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,7
658,3,Huat_NHMUK015580247-09,Huat_NHMUK015580247-09_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,7
431,3,Huat_NHMUK015580247-10,Huat_NHMUK015580247-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,6
659,3,Huat_NHMUK015580247-10,Huat_NHMUK015580247-10_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat05,Cacaluta5,-96.165,15.727411,10,20/06/2022,6,6
645,3,Huat_NHMUK015580248-01,huat_nhmuk015580248-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,9
646,3,Huat_NHMUK015580248-02,huat_nhmuk015580248-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,12
432,3,Huat_NHMUK015580248-03,Huat_NHMUK015580248-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,15
433,3,Huat_NHMUK015580248-04,Huat_NHMUK015580248-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,22
434,3,Huat_NHMUK015580248-05,Huat_NHMUK015580248-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,17
435,3,Huat_NHMUK015580248-06,Huat_NHMUK015580248-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,16
436,3,Huat_NHMUK015580248-07,Huat_NHMUK015580248-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,11
647,3,Huat_NHMUK015580248-08,huat_nhmuk015580248-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,2
437,3,Huat_NHMUK015580248-09,Huat_NHMUK015580248-09 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,4
438,3,Huat_NHMUK015580248-10,Huat_NHMUK015580248-10 (B)_thumbnail,3,0,0,0,0,0,0,0,3,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,11
439,3,Huat_NHMUK015580248-11,Huat_NHMUK015580248-11 (B)_thumbnail,1,0,0,0,1,0,0,0,0,0,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,19
440,3,Huat_NHMUK015580248-12,Huat_NHMUK015580248-12 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,12
441,3,Huat_NHMUK015580248-13,Huat_NHMUK015580248-13 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,15
442,3,Huat_NHMUK015580248-14,Huat_NHMUK015580248-14 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,19
443,3,Huat_NHMUK015580248-15,Huat_NHMUK015580248-15 (B)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,12
648,3,Huat_NHMUK015580248-16,huat_nhmuk015580248-16 (b)_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Moderately disturbed tropical dry forest,Huat09,Cacaluta9,-96.168139,15.728939,N/A,03/08/2022,8,6
444,3,Huat_NHMUK015580249-01,Huat_NHMUK015580249-01_thumbnail,3,0,0,0,0,0,0,0,3,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/08/2022,8,5
445,3,Huat_NHMUK015580249-02,Huat_NHMUK015580249-02_thumbnail,3,0,0,0,0,0,0,0,3,0,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/08/2022,8,11
446,3,Huat_NHMUK015580249-03,Huat_NHMUK015580249-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/08/2022,8,13
649,3,Huat_NHMUK015580249-04,huat_nhmuk015580249-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/08/2022,8,9
650,3,Huat_NHMUK015580249-05,huat_nhmuk015580249-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/08/2022,8,11
447,3,Huat_NHMUK015580250-01,Huat_NHMUK015580250-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,4
448,3,Huat_NHMUK015580250-02,Huat_NHMUK015580250-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,6
449,3,Huat_NHMUK015580250-03,Huat_NHMUK015580250-03_thumbnail,1,0,0,0,0,0,0,0,0,1,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,5
450,3,Huat_NHMUK015580250-04,Huat_NHMUK015580250-04_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,11
451,3,Huat_NHMUK015580250-05,Huat_NHMUK015580250-05_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,15
656,3,Huat_NHMUK015580250-06,Huat_NHMUK015580250-06_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,4
452,3,Huat_NHMUK015580250-07,Huat_NHMUK015580250-07_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,6
453,3,Huat_NHMUK015580250-08,Huat_NHMUK015580250-08_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highly disturbed tropical dry forest,Huat03,Cacaluta3,-96.162669,15.730978,10,02/08/2022,8,7
454,3,Huat_NHMUK015580251-01,Huat_NHMUK015580251-01_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/03/2022,3,4
455,3,Huat_NHMUK015580251-02,Huat_NHMUK015580251-02_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/03/2022,3,4
456,3,Huat_NHMUK015580251-03,Huat_NHMUK015580251-03_thumbnail,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Preserved tropical dry forest,Huat11,HNP 2,-96.195547,15.769442,N/A,13/03/2022,3,4
